SMILES,reward
C(C=C1)=NC=C1C1=CN=CC(C(C=C2)=CC3=C2N=CO3)=C1,3.9549718574108823
O(C1=CC=CS1),8.696071342492168
O(C1=CC=CS1),-1.0
O(C1=CC=CS1),-1.0
O(C1=CC=CS1),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),18.143089967610834
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=CS1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),7.845307333685534
O(C1=CC=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC(C(C=C2)=CC3=C2N=CO3)=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),5.263356226439095
O(C1=CC(C(C=C2)=CC3=C2N=CO3)=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),-1.0
O(C1=CC(C(C=C2)=CC3=C2N=CO3)=C(N2C(C=CC=C3)=C3SC3=CC=CC=C32)S1(C1=CC(=O)NC1(=O))),-1.0
