SMILES,reward
C(=CC=C1C2=CC=C3(C(=CC=C4C5=CC=C6)C=C4OC5=N6))C=C1SC2=C3,5.213041110808603
C(=CC=C1C2=CC=C3(C(=CC=C4C5=CC=C6)C=C4OC5=N6))C=C1SC2=C3,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,5.657271346167191
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC(C3=CC=C4C(SC=N4)=C3)=C12,4.518095008331921
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3))=C2C(C)(C)C2=CC=CC(C3=CC=C4C(SC=N4)=C3)=C12,-1.0
N1C(C=CC=C2(C3=C4C=CC=CC4=CC(N(C)C)=C3(N3C4=C(C5=C3C=CC(F)=C5)C=C(F)C=C4)))=C2C(C)(C)C2=CC=CC(C3=CC=C4C(SC=N4)=C3)=C12,4.462315930679245
C1=CC(C=CC2=C3N=CC=C2)=C3N=C1(N1C2=C(C3=C1C=CN=C3)C=NC=C2),6.592917034695563
C1=CC(C=CC2=C3N=CC=C2)=C3N=C1(N1C2=C(C3=C1C=CN=C3)C=NC=C2(N1C(C=CC=C2)=C2C(C)(C)C2=CC=CC=C21)),4.975460242881573
C1=CC(C=CC2=C3N=CC=C2)=C3N=C1(N1C2=C(C3=C1C=CN=C3)C=NC=C2(N1C(C=CC=C2)=C2C(C)(C)C2=CC=CC=C21)),-1.0
C1=CC(C=CC2=C3N=CC=C2)=C3N=C1(N1C2=C(C3=C1C=CN=C3)C=NC=C2(N1C(C=CC=C2)=C2C(C)(C)C2=CC=CC=C21)),-1.0
C1=CC(C=CC2=C3N=CC=C2)=C3N=C1(N1C2=C(C3=C1C=CN=C3)C=NC=C2(N1C(C=CC=C2)=C2C(C)(C)C2=CC=CC=C21)),-1.0
C(C=C1)=C(C(=NC=C2C3=CN=C4)C=C2[SiH2]C3=C4)C=C1S(=O)(=O)C,7.4712391473059006
C(C(C=C1)=CC=C1C=O)(C=C1)=C(C(=NC=C2C3=CN=C4)C=C2[SiH2]C3=C4)C=C1S(=O)(=O)C,7.067373823175635
C(C(C=C1)=CC=C1C=O)(C=C1)=C(C(=NC=C2C3=CN=C4)C=C2[SiH2]C3=C4)C=C1S(=O)(=O)C,-1.0
C(C(C=C1)=CC=C1C=O)(C=C1)=C(C(=NC=C2C3=CN=C4)C=C2[SiH2]C3=C4)C=C1S(=O)(=O)C,-1.0
C(C(C=C1)=CC=C1C=O)(C=C1)=C(C(=NC=C2C3=CN=C4)C=C2[SiH2]C3=C4)C=C1S(=O)(=O)C,-1.0
C(C(C=C1)=CC=C1C=O)(C=C1)=C(C(=NC=C2C3=CN=C4)C=C2[SiH2]C3=C4)C=C1S(=O)(=O)C,-1.0
N(C1=CC=C(F)C=C1)C1=C(C2=CC3=C4C(C5=NC6=CC(C#N)=C(C#N)C=C6N=C53)=CC=CC4=C2)C=C(F)C=C1,8.79101944327344
N(C1=CC=C(F)C=C1)C1=C(C2=CC3=C4C(C5=NC6=CC(C#N)=C(C#N)C=C6N=C53)=CC=CC4=C2)C=C(F)C=C1,-1.0
N(C1=CC=C(F)C=C1)C1=C(C2=CC3=C4C(C5=NC6=CC(C#N)=C(C#N)C=C6N=C53)=CC=CC4=C2)C=C(F)C=C1,-1.0
N(C1=CC=C(F)C=C1)C1=C(C2=CC3=C4C(C5=NC6=CC(C#N)=C(C#N)C=C6N=C53)=CC=CC4=C2)C=C(F)C=C1,-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),7.483192491048455
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=CC=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
C1=CC(C=CC=C2)=C2C2=C1C=C(C2=C(OC)C=C(OC)C=C2(OC))C=C2(C(S1)=CC=C1C=C(C#N)C#N),-1.0
N1C2=C(C3=C1C=CC(C)=C3(C2=C3OC=NC3=CC3=C2N=CO3))C=C(C)C=C2,-1.0
N1C2=C(C3=C1C=CC(C)=C3(C2=C3OC=NC3=CC3=C2N=CO3))C=C(C)C=C2,-1.0
N1C2=C(C3=C1C=CC(C)=C3(C2=C3OC=NC3=CC3=C2N=CO3))C=C(C)C=C2,-1.0
N1C2=C(C3=C1C=CC(C)=C3(C2=C3OC=NC3=CC3=C2N=CO3))C=C(C)C=C2,-1.0
N1C(C=CC=C2)=C2SC2=C(C(=NC=C3C4=CN=C5)C=C3[SiH2]C4=C5)C=CC=C12,6.475102098650529
N1C(C=CC=C2)=C2SC2=C(C(=NC=C3C4=CN=C5)C=C3[SiH2]C4=C5)C=CC=C12,-1.0
N1C(C=CC=C2)=C2SC2=C(C(=NC=C3C4=CN=C5)C=C3[SiH2]C4=C5)C=CC=C12,-1.0
N1C(C=CC=C2)=C2SC2=C(C(=NC=C3C4=CN=C5)C=C3[SiH2]C4=C5)C=CC=C12,-1.0
