Substance ID,SMILES
ZINC000000001366,C[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
ZINC000000001368,O=c1ccc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)cc2o1
ZINC000000001369,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)O[C@H]1N2C
ZINC000000001370,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
ZINC000000001371,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CC[C@@H]2O
ZINC000000001372,CCC(=O)O[C@@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@H]4[C@H]3CC[C@@]21C
ZINC000000001373,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@@H](O)[C@@H]2O
ZINC000000001374,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CCC2=O
ZINC000000001375,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
ZINC000000001376,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
ZINC000000001377,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C
ZINC000000001378,CCc1ccccc1-n1c(C)nc2ccccc2c1=O
ZINC000000001379,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C
ZINC000000001380,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1
ZINC000000001382,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
ZINC000000001384,CCOc1ccccc1C(N)=O
ZINC000000001385,C#CC1(OC(N)=O)CCCCC1
ZINC000000001387,CCOc1cc(NC(C)=O)ccc1C(=O)OC
ZINC000000001389,CCOc1ccc2nccc([C@@H](O)[C@H]3C[C@@H]4CCN3C[C@H]4CC)c2c1
ZINC000000001391,CCOc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
ZINC000000001392,CCOC(=O)c1ccc(O)cc1
ZINC000000001393,C[C@@]12CCC3=C4CCC(=O)C=C4CC[C@@H]3[C@H]1CC[C@@]2(O)C#CCl
ZINC000000001395,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O
ZINC000000001396,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
ZINC000000001398,C[C@]12CC[C@@H]3[C@H](CC[C@H]4C[C@@H](O)CC[C@]43C)[C@@H]1CCC2=O
ZINC000000001399,C[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCC1
ZINC000000001400,CCn1cc(C(=O)NC)c(C(=O)NC)n1
ZINC000000001401,CCNc1nsc2ccccc12
ZINC000000001402,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
ZINC000000001404,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
ZINC000000001405,CN(C)CCN(Cc1cc2ccccc2o1)c1ccccn1
ZINC000000001407,CCN(CC)CCOc1ccccc1Cc1ccccc1
ZINC000000001408,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
ZINC000000001409,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
ZINC000000001410,C[C@@H]1C[C@H](OC(=O)c2ccccc2)CC(C)(C)N1
ZINC000000001411,C=CCc1ccc(O)c(OC)c1
ZINC000000001412,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O
ZINC000000001413,Cc1cc2cc3c(cc2c(Cc2ccc4c(c2)OCO4)n1)OCO3
ZINC000000001414,C=Cc1cc(CC)c2oc(C(=O)O)cc(=O)c2c1O
ZINC000000001416,Clc1ccc(OCC2=NCCc3ccccc32)cc1
ZINC000000001417,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1
ZINC000000001418,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21
ZINC000000001419,Cc1c(O)c(C)c2c(c1O)C(=O)C[C@H](c1ccc(O)cc1)O2
ZINC000000001420,COc1ccc(OC[C@@H]2CN(C)CC[C@H]2c2ccccc2)cc1
ZINC000000001421,C/C=C(\C)c1ccc(OC(C)=O)cc1
ZINC000000001422,CCOc1ccc(NC(=O)CO)cc1
ZINC000000001423,Oc1ccccc1-c1nnco1
ZINC000000001425,CN(C)CCN(Cc1ccccc1)c1ccccc1
ZINC000000001427,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
ZINC000000001428,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl
ZINC000000001429,CC(=O)Nc1ccc(OC(=O)OCC(Cl)(Cl)Cl)cc1
ZINC000000001430,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
ZINC000000001431,O=C(O)c1ccccc1C(=O)c1ccc(O)c(-c2ccccc2)c1
ZINC000000001432,CN(C)CCN1c2ccccc2Sc2ccccc21
ZINC000000001434,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
ZINC000000001435,Clc1ccc(OCC2=NCCN2)cc1Cl
ZINC000000001436,CN1CC(O)=N/C1=N\C(=O)Nc1cccc(Cl)c1
ZINC000000001437,CC(C)c1ccccc1OCC1=NCCN1
ZINC000000001438,NC(=O)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1
ZINC000000001439,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1
ZINC000000001441,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
ZINC000000001442,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1
ZINC000000001443,COP(=S)(OC)Oc1ccc(SC)c(C)c1
ZINC000000001444,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
ZINC000000001445,Cn1nc(-c2cccnc2)nc1-c1ccccc1CO
ZINC000000001446,CC(C)=CCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O
ZINC000000001447,Cn1c(=O)c2ncnnc2n(C)c1=O
ZINC000000001448,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1
ZINC000000001449,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1
ZINC000000001450,C/C(=N\NC(=S)Nc1ccccc1N)c1ccccn1
ZINC000000001451,COc1cc(O)cc(O)c1
ZINC000000001452,CCN(CC)Cc1ccc2oc(-c3ccccc3)c(C)c(=O)c2c1
ZINC000000001453,O=C(O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12
ZINC000000001454,CCC(=O)c1c(O)cc(O)cc1O
ZINC000000001457,O=c1[nH]c(=O)n([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1F
ZINC000000001459,Cn1c(=O)ccc2cc(C(F)(F)F)ccc21
ZINC000000001460,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
ZINC000000001461,CC(=O)Oc1ccc(-c2ccc(F)cc2)cc1C(=O)O
ZINC000000001462,O=C1C(c2ccc(C(F)(F)F)cc2)=C(O)c2ccccc21
ZINC000000001463,O=C1C(c2ccc(F)cc2)=C(O)c2ccccc21
ZINC000000001464,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
ZINC000000001465,COc1ccc(-c2nc(C(F)(F)F)[nH]c2-c2ccc(OC)cc2)cc1
ZINC000000001466,O=[N+]([O-])c1cnc(-c2ccc(F)cc2)n1CCO
ZINC000000001467,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F
ZINC000000001468,CCS(=O)(=O)c1ccc(F)cc1
ZINC000000001469,Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl
ZINC000000001470,C[C@]12C[C@H](F)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](O)CC[C@H]12
ZINC000000001471,Fc1cccc2c1O[C@@H]1CNC[C@H]1O2
ZINC000000001473,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
ZINC000000001475,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1
ZINC000000001476,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC(F)(F)F
ZINC000000001477,N=c1nc2n(cc1F)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O2
ZINC000000001478,O=C(O)c1cccc2c1Nc1cc(C(F)(F)F)ccc1S2
ZINC000000001479,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
ZINC000000001480,Cc1ccc(F)cc1NC1=NCCN1
ZINC000000001481,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1
ZINC000000001482,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1
ZINC000000001484,Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O
ZINC000000001488,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C(C=O)=C[C@@]43C)[C@@H]1CC[C@@]2(C)O
ZINC000000001489,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
ZINC000000001490,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O
ZINC000000001491,C=C(CC)C(=O)c1cc2cc(C(=O)O)oc2cc1C
ZINC000000001493,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]1CC[C@]2(C)O
ZINC000000001494,O=[N+]([O-])c1ccc(-c2csc3[n+]2CCN3)o1
ZINC000000001495,O=C(O)c1cc2cc(Cc3cccnc3)ccc2o1
ZINC000000001498,C/C(=N/NC(=O)c1ccncc1)c1ccco1
ZINC000000001499,Nc1nc(N)c2nc(-c3ccco3)c(N)nc2n1
ZINC000000001500,C[N+](C)(C)Cc1ccco1
ZINC000000001501,NC(=O)/C(=C\c1ccc([N+](=O)[O-])o1)c1ccco1
ZINC000000001504,O=C(O)c1cc(O)c(O)c(O)c1
ZINC000000001505,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
ZINC000000001506,c1cc(CNCc2ccncc2)ccn1
ZINC000000001507,O=C(O)c1cc(O)ccc1O
ZINC000000001509,O=S(=O)(/N=C(\O)NN1CCCCCC1)c1ccc2c(c1)CCC2
ZINC000000001510,O=C(N/N=C/[C@@H](O)[C@H]1OC(=O)[C@H](O)[C@H]1O)c1ccncc1
ZINC000000001511,CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
ZINC000000001512,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1
ZINC000000001513,O=S(=O)(/N=C(\O)NN1CCCC1)c1ccc(Cl)cc1
ZINC000000001514,Cc1ccc(S(=O)(=O)/N=C(\O)NC2CCCCC2)cc1
ZINC000000001515,O=S(=O)(/N=C(\O)NC1CCCCC1)c1ccc2c(c1)CCC2
ZINC000000001516,Cc1ccc(S(=O)(=O)/N=C(\O)NC2CCCCCCC2)cc1
ZINC000000001517,O=S(=O)(/N=C(\O)NN1CCCCCC1)c1ccc(Cl)cc1
ZINC000000001518,CC(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
ZINC000000001519,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
ZINC000000001522,N=C(N)N/N=C/c1c(Cl)cccc1Cl
ZINC000000001523,CC1=CCN(CCNC(=N)N)CC1
ZINC000000001527,CC(C)CC(=O)O[C@H]1C[C@H]2CC[C@]1(C)C2(C)C
ZINC000000001529,Cc1ccc(S(=O)(=O)/N=C(\O)NC2CCCCCC2)cc1
ZINC000000001530,O=C(O)CC1(CO)CCCCC1
ZINC000000001531,C#CCC1(OC(N)=O)CCCCC1
ZINC000000001532,CCc1nncn1C1CCCCC1
ZINC000000001533,O=C(O)c1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1O
ZINC000000001534,c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1
ZINC000000001536,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
ZINC000000001539,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](O)CC[C@]3(O)[C@H]1C5
ZINC000000001540,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@H]3[C@H]1C5
ZINC000000001542,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1
ZINC000000001543,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@@H](O)C2=O
ZINC000000001544,CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1
ZINC000000001546,C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=Cc5[nH]ncc5C[C@]4(C)[C@H]3CC[C@]21C
ZINC000000001547,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1
ZINC000000001548,Cc1cccc(C(=O)O)c1O
ZINC000000001549,CC(C)Cc1ccc(CC(=O)O)cc1
ZINC000000001551,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
ZINC000000001553,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1
ZINC000000001554,O=C(O)c1ccccc1O
ZINC000000001555,c1cc2n(n1)CCN2
ZINC000000001556,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O
ZINC000000001557,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21
ZINC000000001560,CCN(CC)CCn1c(-c2ccccc2)noc1=N
ZINC000000001563,c1cc2c(c(NC3=NCCN3)c1)CCC2
ZINC000000001564,Cn1cc2c(NC3=NCCN3)cccc2n1
ZINC000000001565,CN[C@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
ZINC000000001567,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
ZINC000000001568,COc1ccc(-c2[nH]c3ccccc3c2-c2ccc(OC)cc2)cc1
ZINC000000001569,CC(C)c1oc2ccccc2c1C(=O)c1ccncc1
ZINC000000001570,CCC1=C2CC[C@@]3(C)[C@@H](CC[C@H]3O)[C@H]2CCC1=O
ZINC000000001571,CCC1=C2CC[C@@]3(C)[C@@H](CC[C@H]3OC(C)=O)[C@H]2CCC1=O
ZINC000000001573,O=C(c1ccc(Cl)cc1)n1cc(Cc2nnn[nH]2)c2ccccc21
ZINC000000001574,Cc1cc(O)c(C(C)C)cc1I
ZINC000000001575,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
ZINC000000001576,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
ZINC000000001577,CC(C)NNC(=O)COc1ccc(Cl)cc1
ZINC000000001578,CC(C)c1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1
ZINC000000001579,CC(C)NNC(=O)c1ccncc1
ZINC000000001580,CC(C)c1ncc([N+](=O)[O-])n1C
ZINC000000001581,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC(=O)OC(C)C
ZINC000000001582,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1
ZINC000000001583,CCN(CC)CCNC1=NCCc2ccccc21
ZINC000000001584,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cccc3)cc21
ZINC000000001585,CC(C)Nc1ncccn1
ZINC000000001586,CC(C)COC(=O)c1ccc(N)cc1
ZINC000000001587,Cc1cc(C(=O)NNCc2ccccc2)no1
ZINC000000001588,CC(C)Oc1ccccc1-c1cc(=O)c2cc(C(=O)O)ccc2o1
ZINC000000001590,NNC(=O)c1ccncc1
ZINC000000001591,Cc1cccc(C)c1NC(=O)c1ccc[nH]c1=O
ZINC000000001592,CC(=O)C[C@@H]1CCCCN1
ZINC000000001593,Cc1[nH]c(-c2ccccc2)c(N)c1C(=O)C(C)C
ZINC000000001595,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
ZINC000000001598,CC(=O)CCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O
ZINC000000001599,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21
ZINC000000001600,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1
ZINC000000001601,c1coc(CNc2ncnc3[nH]cnc23)c1
ZINC000000001602,Cc1cc(NC(=O)[C@@H](C#N)C(=O)C2CC2)ccc1C(F)(F)F
ZINC000000001603,CCN(CC)CCOc1ccccc1-n1c(C)ccc1-c1ccccc1
ZINC000000001607,CCN(CC)CCn1c(=O)oc2ccccc2c1=O
ZINC000000001609,C=CCN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13
ZINC000000001612,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1
ZINC000000001614,COc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@@H](C2)N(C)CC3
ZINC000000001615,CSc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2
ZINC000000001616,CN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13
ZINC000000001617,O=C(O)Cc1ccc(C2=CC(=O)CCC2)cc1
ZINC000000001618,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
ZINC000000001620,c1ccc(C(OCCN2CCCOCC2)c2ccccc2)cc1
ZINC000000001621,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
ZINC000000001622,CC(=O)NC[C@@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
ZINC000000001623,CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
ZINC000000001624,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1
ZINC000000001625,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O
ZINC000000001626,Cc1cccc(Nc2cc(Cl)nc(N(C)C)n2)c1C
ZINC000000001627,Cc1[nH]cnc1-c1ccc(Cl)cc1
ZINC000000001628,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1
ZINC000000001630,COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O
ZINC000000001631,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
ZINC000000001632,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
ZINC000000001633,OCC(CO)(CCl)CCl
ZINC000000001634,Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1
ZINC000000001635,CN1CC[C@@]23NC(=O)C[C@@H](c4cc(Cl)ccc4O2)[C@@H]3C1
ZINC000000001637,Clc1ccc(-c2nc3c4ccccc4ccn3n2)cc1
ZINC000000001638,CC(C)CCCC1CCC(C)(C(=O)O)CC1
ZINC000000001640,CCNC(=O)NCc1cccc(Cl)c1
ZINC000000001642,CN(C)CCN(Cc1cccc(Br)c1)c1ccccn1
ZINC000000001644,NCc1ccc(S(N)(=O)=O)cc1
ZINC000000001645,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1
ZINC000000001646,NS(=O)(=O)c1ccc(NC(=O)/C=C/C(=O)O)cc1
ZINC000000001647,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12
ZINC000000001650,C[N+](C)(C)C1CCC(CC2CCC([N+](C)(C)C)CC2)CC1
ZINC000000001651,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1
ZINC000000001652,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12
ZINC000000001654,CO[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1
ZINC000000001655,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
ZINC000000001656,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl
ZINC000000001657,C=C(C#N)C(=O)OC
ZINC000000001658,Nc1ccc(S(=O)c2ccc(N)cc2)cc1
ZINC000000001659,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
ZINC000000001660,CN1N=C(C(N)=O)CCC1=O
ZINC000000001661,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
ZINC000000001664,CC(=O)[C@]1(O)CC[C@H]2[C@@H]3C[C@@H](C)C4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]21C
ZINC000000001666,C[N+](C)(C)CCOC(c1ccccc1)c1ccccc1
ZINC000000001667,CCOc1ccc(-n2c(C)nc3ccccc3c2=O)cc1
ZINC000000001668,COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1
ZINC000000001669,CC(O)(CC(=O)O)CC(=O)O
ZINC000000001672,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
ZINC000000001673,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
ZINC000000001674,COc1ccc(OCC2=NCCc3ccccc32)cc1
ZINC000000001676,CCCC(=O)Oc1cc(C)c(OC(=O)CCC)c2ccccc12
ZINC000000001677,CC1=CC(=O)c2ccccc2C1=O
ZINC000000001678,CC1=C/C(=N/OCC(=O)O)c2ccccc2C1=O
ZINC000000001679,Cc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1
ZINC000000001681,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
ZINC000000001682,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1
ZINC000000001683,[O-][n+]1cccc(CO)c1
ZINC000000001684,COc1ccc(O)cc1
ZINC000000001685,c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2
ZINC000000001688,Nc1ccc(O)c(C(=O)O)c1
ZINC000000001689,COc1cc(CCN)cc(OC)c1OC
ZINC000000001690,Cc1ccc2c(c1)Sc1ccc(C)cc1S2
ZINC000000001691,CC(=O)Nc1cccc(O)c1
ZINC000000001693,Cc1cc(N)c(=O)n(-c2ccccc2)n1
ZINC000000001694,Cc1cccc(C)c1Nc1ncccc1C(=O)O
ZINC000000001695,C[C@H](N)[C@H](O)c1cccc(O)c1
ZINC000000001696,Cc1cc(=O)oc2cc(O)c(OCC(=O)O)cc12
ZINC000000001699,CN(C)CCN(Cc1cccs1)c1ccccc1
ZINC000000001703,CC(=O)O[C@@H]1CC[C@H]2[C@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@@]21C
ZINC000000001706,COC(=O)c1cccnc1
ZINC000000001707,Cc1coc2ccccc2c1=O
ZINC000000001708,CC1=CC[C@@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
ZINC000000001709,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@](C)(O)CC[C@@H]3[C@H]1C5
ZINC000000001712,COC(=O)c1ccc(O)cc1
ZINC000000001713,Cc1cs/c(=N\S(=O)(=O)c2ccc(N)cc2)[nH]1
ZINC000000001714,CSc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
ZINC000000001717,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21
ZINC000000001718,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
ZINC000000001719,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC
ZINC000000001720,Cc1cc(C)n(O)c(=O)c1
ZINC000000001721,Cc1sc2ccccc2c1CC1=NCCN1
ZINC000000001722,CN1CC[C@]23c4c5ccc(O)c4O[C@]2(C)C(=O)CC[C@H]3[C@H]1C5
ZINC000000001723,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
ZINC000000001725,Cc1cc2c(cc1CC1=NCCN1)C1CCC2CC1
ZINC000000001726,CN(C)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(C)C)cc2)cc1
ZINC000000001727,C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
ZINC000000001728,CC(C)(C(=O)c1cccnc1)c1cccnc1
ZINC000000001729,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
ZINC000000001734,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
ZINC000000001735,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
ZINC000000001736,CC(C)N1CCNC1=S
ZINC000000001737,COc1c(C)cc(N(CCCl)CCCl)c2ccccc12
ZINC000000001738,O=C1c2ccccc2C(=O)c2c1cn1c2Cc2ccccc2C1
ZINC000000001739,CCN(CCCl)Cc1csc2ccc(Br)cc12
ZINC000000001740,Cc1cnc(NC(=O)C(C(=O)OC(C)C)=C2SCS2)s1
ZINC000000001742,Cc1nccnc1N1CCCCC1
ZINC000000001746,O=c1c2ccccc2nnn1N1CCOCC1
ZINC000000001748,Oc1ccc(OCc2ccccc2)cc1
ZINC000000001749,Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1
ZINC000000001750,Cc1ccsc1/C=C/C1=NCCCN1C
ZINC000000001753,CN(C)CCOC(C)(c1ccccc1)c1ccccc1
ZINC000000001754,CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1
ZINC000000001755,C#C[C@]1(O)CC[C@@H]2[C@H]3CCc4cc(O)ccc4[C@@H]3[C@H](OC)C[C@]21C
ZINC000000001756,Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1
ZINC000000001758,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
ZINC000000001759,COc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@]2(C)[C@@H]1C[C@](C)(O)[C@@H]2O
ZINC000000001760,O=C(Nc1ccccc1)Oc1cc(Cl)c(Cl)cc1Cl
ZINC000000001761,OC[C@@H]1O[C@H](n2cnc3c(NC4CCCCC4)ncnc32)[C@@H](O)[C@H]1O
ZINC000000001764,CC1=NN(CCOc2ccc3ccccc3c2)C(=O)C1
ZINC000000001765,CCC(CC)(C(=O)O)c1cccc2ccccc12
ZINC000000001766,O=C(Cn1ccnc1)c1ccc2ccccc2c1
ZINC000000001767,Cc1ccc2ccccc2c1CON
ZINC000000001768,c1ccc2cc([C@@]34CNC[C@@H](CO3)O4)ccc2c1
ZINC000000001770,C=C1CC[C@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
ZINC000000001771,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](O)C=C[C@@H]3[C@H]1C5
ZINC000000001772,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@H]1C5
ZINC000000001773,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
ZINC000000001774,C/C(=C\c1ccc(C(=O)O)cc1)c1ccc(C(C)C)s1
ZINC000000001776,C[C@@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@H]1CC[C@@H]2O
ZINC000000001777,CCC(=O)O[C@@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
ZINC000000001778,Cc1cn(-c2cc(C)c3[nH]c(=O)ccc3c2)c(C)n1
ZINC000000001780,C1=C(CC2=NCCN2)CCc2ccccc21
ZINC000000001781,CN(C(=S)Oc1ccc2ccccc2c1)c1ccc2ccccc2c1
ZINC000000001782,O=C1C(c2cccc3ccccc23)=C(O)c2ccccc21
ZINC000000001783,Cn1cc(C(=O)c2cccc3ccccc23)cc1C(=O)O
ZINC000000001784,COc1ccc2cc([C@@H](C)CO)ccc2c1
ZINC000000001785,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
ZINC000000001787,OC[C@H]1[C@H](O)[C@@H](O)[C@H](O)CN1C/C=C/c1ccccc1
ZINC000000001789,CN(C)CC/C=C1\c2cc(Cl)ccc2CCn2cccc21
ZINC000000001790,Nc1c(Cl)cc(CC2=NCCN2)cc1Cl
