source,aats8p,aatsc3d,abcgg,atsc3d,atsc4i,bcutp1l,bertzct,estatevsa3,frnh0,ggi10,kappa2,kappa3,kier2,kier3,peoevsa6,vsaestate3
target,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s,Yield_CO_s
run0,15.80571460723877,12.93048095703125,14.918425559997559,18.1558780670166,18.307098388671875,17.818387985229492,13.354805946350098,16.666982650756836,14.460418701171875,15.654291152954102,14.146656036376953,15.46463394165039,14.339744567871094,15.562039375305176,17.65546989440918,18.104917526245117
run1,11.805570602416992,15.04432201385498,11.237439155578613,11.931778907775879,12.969425201416016,15.581717491149902,9.856895446777344,13.72512435913086,11.526301383972168,14.061517715454102,11.952081680297852,10.27951431274414,11.51452350616455,12.659127235412598,12.861455917358398,17.883758544921875
run2,24.525800704956055,18.108760833740234,20.02484130859375,21.462844848632812,19.462299346923828,22.215959548950195,17.334077835083008,20.697650909423828,23.867332458496094,23.035694122314453,20.429433822631836,23.1965274810791,18.9136962890625,20.672243118286133,23.938095092773438,23.05720329284668
run3,10.415207862854004,11.660719871520996,9.017159461975098,10.04160213470459,13.670305252075195,21.90377426147461,8.506881713867188,14.730401992797852,8.974274635314941,9.248628616333008,8.875170707702637,9.845468521118164,9.470477104187012,9.659947395324707,10.279847145080566,11.853411674499512
run4,21.188980102539062,21.964054107666016,17.449308395385742,19.45744514465332,20.662504196166992,25.29018783569336,16.692625045776367,20.677465438842773,17.139062881469727,23.330188751220703,17.960477828979492,17.799081802368164,16.720441818237305,16.19681739807129,19.602741241455078,22.356786727905273
run5,14.852405548095703,14.770285606384277,12.20712947845459,14.2338285446167,16.21128273010254,15.571390151977539,11.7064208984375,14.850017547607422,13.181307792663574,13.687331199645996,13.856328010559082,13.425874710083008,12.915213584899902,12.59055233001709,15.97606086730957,16.12286376953125
run6,14.38227367401123,16.701501846313477,14.71927547454834,16.88941764831543,15.61031723022461,21.504207611083984,13.39844036102295,15.033917427062988,15.342708587646484,15.523798942565918,13.211658477783203,11.40921401977539,13.627623558044434,12.569416999816895,15.290826797485352,17.39855194091797
run7,12.856172561645508,16.728303909301758,13.987518310546875,15.085562705993652,15.389657974243164,16.450613021850586,12.91296672821045,15.045294761657715,14.786913871765137,14.540908813476562,15.129617691040039,13.181926727294922,13.818641662597656,12.977941513061523,15.261646270751953,17.201934814453125
run8,11.863424301147461,13.937259674072266,13.088879585266113,13.291909217834473,13.649321556091309,18.024396896362305,11.572330474853516,13.765954971313477,12.466341018676758,13.426238059997559,12.381704330444336,11.540970802307129,13.159032821655273,12.837756156921387,12.598309516906738,16.567466735839844
run9,14.643587112426758,15.56847858428955,11.7720365524292,12.042710304260254,13.671295166015625,19.881071090698242,9.907784461975098,17.41560173034668,16.753923416137695,12.189908027648926,13.41494369506836,13.58828067779541,14.053092956542969,13.292581558227539,12.60412883758545,18.5889949798584
rmse_test_mean,15.233912467956543,15.741416931152344,13.842201232910156,15.259298324584961,15.960351943969727,19.424171447753906,12.524321556091309,16.260841369628906,14.849858283996582,15.46985149383545,14.135807991027832,13.973149299621582,13.853248596191406,13.901843070983887,15.60685920715332,17.913589477539062
rmse_test_max,24.525800704956055,21.964054107666016,20.02484130859375,21.462844848632812,20.662504196166992,25.29018783569336,17.334077835083008,20.697650909423828,23.867332458496094,23.330188751220703,20.429433822631836,23.1965274810791,18.9136962890625,20.672243118286133,23.938095092773438,23.05720329284668
rmse_test_min,10.415207862854004,11.660719871520996,9.017159461975098,10.04160213470459,12.969425201416016,15.571390151977539,8.506881713867188,13.72512435913086,8.974274635314941,9.248628616333008,8.875170707702637,9.845468521118164,9.470477104187012,9.659947395324707,10.279847145080566,11.853411674499512
rmse_test_std,4.187309265136719,2.7475192546844482,3.0129263401031494,3.474931001663208,2.552701950073242,3.0963897705078125,2.716428518295288,2.462928295135498,3.8028018474578857,4.227594375610352,3.036400079727173,3.8233048915863037,2.453524351119995,2.8151626586914062,3.793557643890381,2.9867818355560303
