source,aats8p,aatsc3d,abcgg,atsc3d,atsc4i,bcutp1l,bertzct,estatevsa3,frnh0,ggi10,kappa2,kappa3,kier2,kier3,peoevsa6,vsaestate3
target,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l,Yield_CO_l
run0,0.6493915319442749,0.6109703779220581,0.645438551902771,0.5133723020553589,0.5921437740325928,0.2698829174041748,0.8128007054328918,0.5518465042114258,0.7827220559120178,0.6560781002044678,0.7439758777618408,0.7789900302886963,0.7718790769577026,0.6235082149505615,0.7491901516914368,0.7502238750457764
run1,0.637717604637146,0.5820327997207642,0.6326580047607422,0.49268490076065063,0.5190995931625366,0.38466042280197144,0.7305306196212769,0.5670911073684692,0.6213438510894775,0.6273029446601868,0.7064768075942993,0.7091093063354492,0.696213960647583,0.612446665763855,0.43481481075286865,0.5402723550796509
run2,0.673924446105957,0.7868793606758118,0.752973735332489,0.6107286214828491,0.626806378364563,0.5412091612815857,0.8687700629234314,0.7143955230712891,0.7611181139945984,0.7508326768875122,0.8675851821899414,0.787674605846405,0.8127394914627075,0.7314229011535645,0.7795521020889282,0.689469575881958
run3,0.7837663888931274,0.757735013961792,0.8133558630943298,0.8293467164039612,0.8098630309104919,0.39373815059661865,0.8436782956123352,0.7264899015426636,0.7808977365493774,0.7674733400344849,0.8287638425827026,0.7983192205429077,0.7943940162658691,0.7697733044624329,0.8102167248725891,0.6268072128295898
run4,0.8346209526062012,0.7043176293373108,0.7877013087272644,0.6836623549461365,0.7770266532897949,0.49563562870025635,0.805092990398407,0.8164111375808716,0.7957399487495422,0.716681718826294,0.6822927594184875,0.7367684841156006,0.8103713989257812,0.7346561551094055,0.7291021347045898,0.7089574337005615
run5,0.7875567078590393,0.6704630255699158,0.7064564228057861,0.6772294640541077,0.5930054187774658,0.412733256816864,0.7884500622749329,0.7780106067657471,0.7455973625183105,0.6885212659835815,0.7329807877540588,0.6342341899871826,0.6678256988525391,0.6669161319732666,0.6172423958778381,0.7654463052749634
run6,0.7475471496582031,0.6442172527313232,0.6604163646697998,0.6504367589950562,0.5894314050674438,0.37495529651641846,0.7599983215332031,0.7607207298278809,0.7379526495933533,0.6829373836517334,0.8134878277778625,0.8041608929634094,0.7835464477539062,0.7490746378898621,0.786007821559906,0.6681129932403564
run7,0.7779364585876465,0.7167246341705322,0.7981958389282227,0.7419741749763489,0.7479408383369446,0.4491639733314514,0.8430038094520569,0.6917029619216919,0.7683862447738647,0.7754827737808228,0.7781468629837036,0.7915144562721252,0.7882543206214905,0.7793337106704712,0.7545685172080994,0.7335457801818848
run8,0.7836014032363892,0.6354154348373413,0.652320146560669,0.6819881200790405,0.6582881808280945,0.32051771879196167,0.7600722312927246,0.6403647661209106,0.7149213552474976,0.6994215250015259,0.755569577217102,0.6773687601089478,0.7597966194152832,0.7033935785293579,0.7025103569030762,0.6607901453971863
run9,0.7316107153892517,0.6119303703308105,0.7178970575332642,0.6558880805969238,0.6612944006919861,0.5292778611183167,0.7870767116546631,0.6294373273849487,0.6708077192306519,0.7241716980934143,0.7580605149269104,0.7222920060157776,0.7561444044113159,0.7144322395324707,0.7318958044052124,0.6230738162994385
r2_test_mean,0.7407673358917236,0.672068589925766,0.7167413294315338,0.6537311494350433,0.6574899673461914,0.4171774387359619,0.7999473810195923,0.6876470565795898,0.7379487037658692,0.7088903427124024,0.7667340040206909,0.7440431952476502,0.7641165435314179,0.7084957540035248,0.7095100820064545,0.6766699492931366
r2_test_max,0.8346209526062012,0.7868793606758118,0.8133558630943298,0.8293467164039612,0.8098630309104919,0.5412091612815857,0.8687700629234314,0.8164111375808716,0.7957399487495422,0.7754827737808228,0.8675851821899414,0.8041608929634094,0.8127394914627075,0.7793337106704712,0.8102167248725891,0.7654463052749634
r2_test_min,0.637717604637146,0.5820327997207642,0.6326580047607422,0.49268490076065063,0.5190995931625366,0.2698829174041748,0.7305306196212769,0.5518465042114258,0.6213438510894775,0.6273029446601868,0.6822927594184875,0.6342341899871826,0.6678256988525391,0.612446665763855,0.43481481075286865,0.5402723550796509
r2_test_std,0.06295199155952348,0.06413437549410872,0.06473106531789452,0.09400818378327114,0.08880133382489669,0.08341294440200482,0.041227393635910416,0.0842174170766362,0.05229314505484832,0.04532510846121128,0.05380815334592679,0.054944004751124424,0.04517271602659569,0.05465168702249522,0.10459883860004757,0.06482370318016117
